,movie_id,movie_vote,movie_ex_score,movie_shortcom_num,movie_nlp_var,movie_vote_var
351,4804209,9.0,0.06966703651838443,1417,0.07284729564798054,0.05694600000000001
352,4812790,8.7,0.06575357253459332,165,0.07098662566824165,0.04482136
353,4827535,9.2,0.044642711535215256,133,0.03900634941901907,0.06718815999999998
354,4832295,9.0,0.06265428242123584,28,0.0634403530265448,0.059509999999999987
355,4840388,5.7,0.08482686937716412,119,0.10384748672145515,0.0087444
356,4848095,8.7,0.05578841324072563,37,0.05733281655090704,0.049610800000000004
357,4864908,7.2,0.057966114421552195,187487,0.06556490302694024,0.027570960000000005
358,4873490,7.2,0.07334275616406266,152005,0.08443580520507832,0.028970559999999996
359,4876722,8.5,0.057123321645922834,102681,0.061636852057403546,0.03906919999999999
360,5045678,7.0,0.08974732619327463,202688,0.10847185774159328,0.014849200000000002
361,5298980,8.7,0.04606258080800797,43,0.046717386010009965,0.04344336000000001
362,5301572,9.3,0.052827315158917657,3298,0.04853384394864707,0.0700012
363,5308265,7.2,0.09568325793975396,169118,0.11385383242469244,0.02300096
364,5350027,6.9,0.06012701725521735,264337,0.07010387156902169,0.020219600000000004
365,5960613,8.8,0.04368691002536309,362,0.04321433753170385,0.045577200000000005
366,6011806,7.2,0.08812305422956726,74040,0.10379657778695905,0.025428959999999994
367,6309399,9.1,0.0616065407204804,57,0.06237427590060049,0.0585356
368,6386345,7.3,0.07663837267245785,117199,0.0894635658405723,0.025337600000000005
369,6523906,8.8,0.04905114094847779,55,0.046414026185597236,0.05959959999999999
370,6601412,8.9,0.039665055478266376,45,0.03720711934783296,0.04949680000000001
371,6839142,9.1,0.06773811445484232,121,0.0699438430685529,0.0589152
372,6872241,9.0,0.051957382658507426,16,0.050815628323134285,0.056524399999999995
373,6874741,7.5,0.0631284804448522,219402,0.07447966055606524,0.017723759999999998
374,6890730,7.6,0.08278568487159893,92149,0.09475530608949866,0.0349072
375,6905207,8.8,0.06940901644740252,164,0.07615593055925315,0.042421360000000005
376,6952649,8.7,0.051920158924828985,99,0.05502219865603623,0.039512000000000005
377,6973376,6.5,0.08875574341993551,164829,0.10501013927491938,0.023738159999999998
378,6982558,4.9,0.09969269000299744,160529,0.12201346250374678,0.010409600000000001
379,7054604,6.7,0.10966934440734748,91274,0.13172138050918433,0.021461199999999993
